Feature,Fisher_Score
EP300,190.2861381505181
DNAJC12,190.26816656304885
SMC5L1,190.23026011902834
SLC41A3,190.18778435999604
C20orf172,190.1608828101216
HK1,190.13680461217794
DGCR11,190.0551208753256
CDR1,189.99524149590044
KCNJ2,189.9818618012235
TRIM14,189.89189837761506
KCNH2,189.85741487101117
GBP3,189.78956027164452
STX18,189.68730267723836
FAM118A,189.54625166219014
MYO7A,189.53544182430528
CD53,189.52134101136755
SNRPB2,189.45363218087516
PCCB,189.3969524733551
GPR175,189.38582533481298
ARFGEF1,189.3405696749901
TATDN2,189.32901289449353
CHD7,189.18015324747626
CCM2,189.13494410388918
CLUL1,189.000938312064
WDR68,188.9750190887757
FAM14A,188.96687103436474
HIST1H2BN,188.90772554821524
NDNL2,188.74608110110438
DTYMK,188.7349110810016
NHLH2,188.7135179079382
INSIG2,188.677228879145
GRPEL1,188.67323797417623
RAB34,188.57594648888198
SLC9A7,188.57134005904385
PNLDC1,188.51178428791536
C6orf68,188.41012897703428
ATF4,188.38206786239178
SMTNL2,188.34552732850736
APPBP2,188.34072909076656
SAMD11,188.32356993954733
OSMR,188.2938678832083
GSR,188.29072450115115
NRG4,188.27699355777355
ERO1L,188.2321366160538
CKAP4,188.13990037685588
UBE2F,188.1335839934237
LCTL,188.10153873604605
ZNF234,188.03898381965683
FBXL15,187.9092797083085
ZNF11B,187.859820080158
ACBD3,187.85356573605407
CABP3,187.8360465051329
MOCS2,187.80122584906098
PCK1,187.78628823826654
SPHK1,187.7845123029197
DFFB,187.7222986553365
HMGN3,187.68597898067048
NR2E1,187.62741095667053
OGN,187.58342585008228
COL23A1,187.52560247794136
CKB,187.4950289173721
OR10A4,187.48867615568315
PSMA3,187.42997119262128
C9orf36,187.40043144758053
FAM43A,187.36179602993897
TTC1,187.32529202285585
DHX33,187.31914857094932
RPS23,187.29963954828173
NDUFB7,187.1915228583645
FZD2,187.14739214133613
RELN,187.06280529484187
ZNF225,187.05160499462045
COL5A2,186.91464834214744
POLR3E,186.8063315952669
PSCD4,186.7854930137744
HPCAL1,186.78197298898283
ALS2CR13,186.73854047030252
TIMELESS,186.72034103630753
TMC6,186.7148263179696
HDAC6,186.67695567405175
MDH1,186.675152003749
LRRC38,186.6710500799916
ANKRD13C,186.6281078581188
AMDHD1,186.60114842214045
COASY,186.551778422212
MTUS1,186.51885035100457
F7,186.49325210692825
KIAA1429,186.47472636826234
C11orf61,186.42601365801784
MRP63,186.3913976569487
MKRN2,186.3677859028939
LETM1,186.34366054837645
SIP1,186.27932504261085
SEPP1,186.2769468005984
C12orf59,186.21404084110765
NSBP1,186.20594461081643
KLF1,186.16372424568445
NFAT5,186.08162142813026
PLEK,186.03751437560305
MRPL21,185.96816440558825
ARL15,185.9586782184816
C1orf96,185.95635827010773
HIST1H2BO,185.91408329772275
C14orf147,185.89104418703755
BTG2,185.8255075713093
PHF11,185.74401197299696
SEMA4F,185.7370859777675
BSN,185.62025689824924
MARK3,185.1586330628254
HAPLN3,185.1151537445978
TAF7L,185.07938657574832
GAPDH,185.02373540811104
PGM2,185.0082240555495
OXSR1,184.98832767925097
ADAMTS2,184.97426683371174
PODXL,184.96306958261488
HTR2A,184.93499566737225
RNF170,184.92552320629898
CENTB2,184.80321100533524
ADAMTS1,184.68941226070902
GRM5,184.66826558307397
PRPF19,184.62757305976058
BIN2,184.5592154552087
EXOSC9,184.4979741410546
C1QTNF6,184.48470446724141
NLGN1,184.24337276619994
ALS2CR16,184.21521624336225
MBTPS2,184.0707364525436
GIMAP7,184.05277777072573
CPZ,184.04405117655642
ZNF319,184.01030756470675
ATP1A2,183.95962940115837
DOCK7,183.92263646897285
RAD50,183.8748256293867
C10orf28,183.84804953585777
TMEM81,183.83075700238456
CDC7,183.78834191948454
C7orf36,183.75990104500016
C14orf50,183.73523345837916
CNKSR3,183.66081391268926
SLC22A18,183.62220811098436
PLRG1,183.56713197330032
TRIM28,183.52146279546082
FLCN,183.441705045033
ABLIM3,183.40035211345082
RAP2A,183.38348293812356
DHRS7C,183.34640327961475
PTCHD1,183.29760134519216
SMARCA3,183.25525590079874
CDC25B,183.24721576000428
GPR85,183.231092165707
TTLL5,183.21979991737703
SENP2,183.20058454600132
CACHD1,183.18780388798882
HIST1H2BM,183.17911581427398
VPS54,183.17418264996925
SFI1,183.0864264524686
CXorf15,183.0600858680973
GOLT1B,183.02690400097052
HIST1H3E,182.93457783858247
ALOX12B,182.86860915032528
CTCF,182.86236498070693
TMEM38B,182.85889632995037
S100PBP,182.83041780084523
NOTCH2,182.8098348097614
LY6D,182.7483143111996
MAP3K11,182.68414094883695
USP12,182.5596168831933
PTOV1,182.5472318897094
CD86,182.53950805548573
ARMC1,182.5380669342995
HMGN2,182.45783632089058
CDC23,182.45708849465774
TMEM104,182.44707327193214
COTL1,182.43884437653884
ABHD5,182.4371473165132
ECD,182.35866325336377
CNTNAP1,182.32597330133015
SUMO4,182.31407726518478
IFI35,182.29226998396027
TPSB2,182.2258689845233
TNKS1BP1,182.0598076835262
HTATSF1,182.053619742754
COMP,182.0388693712124
C8orf78,182.03161956492335
ZNF511,181.86501717708248
COMMD7,181.8115047613914
FOLR1,181.80363651020718
ZNF592,181.79222903943824
RP11-298P3.3,181.74532538027088
YAF2,181.7100565761249
LEPREL2,181.6587202197752
BMF,181.574084613037
PDXP,181.5132842049864
CSN1S1,181.39523184955942
CYP4Z1,181.32716673786956
CCT2,181.32332835322433
LRRC59,181.11371905912821
FBXO28,181.09914903923234
PLIN,181.07516243485557
MDM2,181.07201287915618
NME3,180.90365004826668
ALDH6A1,180.90119539910097
RP11-444E17.5,180.83554035763387
TARDBP,180.74822908372695
MICAL3,180.6912805148611
FHL5,180.69106232175886
ZNF596,180.68301862897894
PCSK7,180.6271116948408
XKR7,180.5595420218822
RPL27A,180.45917992913945
C19orf29,180.42767869537343
RNF121,180.3144464407196
REV3L,180.28994509711285
LYL1,180.20680006390933
OSBPL2,180.1743728677967
PBX1,180.17145563538872
C13orf23,180.13027867334125
ARMCX2,180.12552168064192
CDC26,180.11968314244996
ZHX1,180.04931412503063
PVRL2,179.91980171911095
DPEP1,179.91762479476358
PHYHIP,179.88820067010056
NOS2A,179.86131614845473
FRYL,179.79515578721094
USP9Y,179.70457706590298
GPNMB,179.6488768949374
UBE2D1,179.5618911362401
TMEM55B,179.4516041911017
HTR1A,179.42894697359696
COQ6,179.39281960882116
MAF,179.3776711961184
PSMC2,179.3664962183114
MORN2,179.3643434607634
FZD3,179.3105435564683
H2AFV,179.20182366414696
ZFX,179.06662111418586
PCGF5,179.04804394099142
NDE1,179.0407832133583
CACNB1,179.0286430928702
DTNB,179.0264751728469
LRRC43,178.97728836995594
SEPHS1,178.97266170339304
ATP11C,178.91227048243326
ACVRL1,178.87891442125405
STOML2,178.86926817323086
RBKS,178.80206453518565
ACAA1,178.7652148456895
PDK2,178.7214315965116
FLNA,178.65960179975698
GLTSCR1,178.659417116948
GABPB2,178.62522124763862
EXOSC3,178.59751220018043
LASS2,178.56261702212038
MTCH2,178.5543991196573
NUDT15,178.53795886183377
OTUD4,178.53467494571055
YPEL5,178.52657612614135
KLHL22,178.4516830843899
SV2C,178.28423641104183
C3orf63,178.2116020916991
MTAC2D1,178.20137610458573
RNMT,178.18158007411125
UPK3B,178.1405586102234
ZC3H11A,178.11418350299988
RPL23AP7,178.03359500779706
COG2,177.99624600434612
RANBP17,177.9575871009813
PSMD9,177.84639612235856
AKT1,177.84420158561167
FAM83H,177.746648417601
HSD17B8,177.67230309107228
CTGF,177.56585617701396
WDR73,177.5433099394951
CPSF2,177.28112925747402
ZNF600,177.2144026241014
SOLH,177.1600856066943
TNFSF14,177.13618329641383
LEPR,177.12999045821275
GLCCI1,177.12889276121683
CD300LB,177.10938017549051
C2orf31,177.03215653750811
KCNE4,176.92880741252426
SLC16A3,176.91758612415506
RP4-691N24.2,176.91179622427865
ABTB2,176.86180211320328
PKD2,176.77626076513735
TOM1L1,176.72469416364828
CD63,176.71641388142842
EED,176.64813039538072
IL28RA,176.6422484946977
ROBO4,176.43194551421198
CELSR3,176.42930330840136
CD177,176.40980702262783
NCOA7,176.39341082389535
RBM8A,176.367293018168
OATL1,176.35386570291064
KRT19,176.22832914761827
FLYWCH1,176.20994298126942
CCL16,176.20686453845346
BIN3,176.19681879393363
ATG10,176.14627061484657
TCF7,176.11914968840887
HLA-F,176.03354037703798
MTA3,176.0163810729582
ZNF445,175.99601028249734
HDAC8,175.97152549017656
SFRS7,175.94247082977924
TIAM1,175.86329329996553
KLF2,175.76765921316144
PHF3,175.75487848967495
EPHA4,175.63688359701658
TM4SF1,175.6021127387235
SLC39A8,175.53453280185127
TMEM68,175.47393717197622
CSNK2A1,175.35138245299157
CDKN2A,175.34570571266985
HRK,175.33273595109364
POLR2H,175.2513454724868
STK33,175.21226255338644
RAP1GAP,175.2016969985545
MAS1L,174.96848316801996
KCNA6,174.90060548850073
MYL6B,174.8301781185633
CDC2L6,174.7655659207171
HPR,174.74232918746026
ABHD14A,174.67157044846192
SEC22B,174.6553084042027
ING2,174.60612714687664
TOMM34,174.59340818837623
CEL,174.58598850649378
ILDR1,174.58361337602818
IFNAR2,174.58199392417708
CD109,174.55253221635317
IFNGR1,174.44992172433615
OR7G3,174.43696625866852
NRIP1,174.42258650806417
MYL3,174.41694617860952
B3GNT5,174.37546715524016
MTMR4,174.35346414614344
EXOC4,174.3000034171908
EIF2B4,174.29999659215287
GAGE7,174.27288283839354
AQP1,174.2379364925367
SLC26A1,174.23119249234654
RPPH1,174.22940426945837
CCDC48,174.0872446830823
ZBTB8OS,174.0661031472174
ZFHX2,174.0584755770268
MRFAP1,174.01724550313625
GUCY2C,173.95584243570207
C3orf18,173.93950164591251
FAS,173.9361272137848
GJB2,173.9143467471589
C7orf21,173.90570618767865
NRBP2,173.79995064501793
ACSL3,173.7856840100375
SDC4,173.7526564521935
ZNF6,173.74747795544792
RSC1A1,173.6777654146411
C18orf26,173.60156268464766
LMNB2,173.59801728698505
DNAJB6,173.5852783739078
PCDHB17,173.54309418748642
TRAM1L1,173.48988009305117
INPP4B,173.4682011010104
TTL,173.46714691488143
STIP1,173.39869053195622
ARFRP1,173.37142931903102
PRPF18,173.36399340158462
LRP12,173.3355053546957
GPR27,173.284912548963
CHRNA4,173.22997149067348
SPDEF,173.21963572685758
NME4,173.18051073416103
ADD3,173.1787609815255
TRMT12,173.13812179133922
PCID2,173.13713352379477
APOL5,173.09607043238657
DLC1,173.03538730914306
CARD10,172.93017252634982
VMD2L3,172.91823265382178
ANKRD10,172.89176751535183
CMAH,172.8908493253452
GTF3A,172.88109830956412
ALDOA,172.84613445053523
C10orf107,172.84265824457944
C19orf39,172.76587479761747
KDR,172.72102506767473
CNNM3,172.66468136592064
MTCP1,172.66143099404567
EXT1,172.63201394808664
HTR6,172.62873836205807
SRP54,172.62370802691515
FBXO15,172.60391432320435
FBS1,172.54787916758391
LTF,172.50440372048325
COL6A3,172.4802841034905
ZNF200,172.45000695608488
GBP1,172.43422181190778
GCNT1,172.33651805718856
TUBG1,172.25586788658114
PTAFR,172.23760167843506
PSMB7,172.1537993573053
C20orf121,172.0732190076215
IVD,172.05720842117324
C8orf56,172.04468615738844
UBQLN4,171.94106909253227
UNQ6125,171.90999542908412
MMS19L,171.78826016039625
GOLPH3L,171.66526278341223
MTMR9,171.66065431681562
UBE2G2,171.57794637420784
CREBL2,171.52470976939134
CDV3,171.50007367423265
CHCHD5,171.49331894997337
DMXL1,171.39072472737402
ABCA5,171.3641629530814
PLK4,171.33529972916443
RASA1,171.33408659937135
H3F3A,171.33272128357953
SERINC2,171.2788270915293
SNN,171.26964299558458
CTSH,171.2668791192288
IGF2AS,171.26173065580906
TRMT5,171.04127495464155
KCNE3,170.98599648766717
BCL2L12,170.95677250912524
HSD17B4,170.95380799142407
SLC6A13,170.92725836912206
MOCS3,170.85445075136693
CCDC62,170.7967935197412
CNIH4,170.76072107665556
CDKN1C,170.75799840463452
PSMB3,170.73705023807372
ITGA9,170.70986655385795
CPNE5,170.61089420976208
C8orf47,170.5906089003041
CREB3L1,170.56018203827898
C16orf68,170.5061038231384
CHMP2B,170.4663982132028
OSBPL3,170.45065760337047
SERPIND1,170.44218488391192
PLCD3,170.433388288706
TRAPPC6A,170.36035636403597
ICT1,170.35947472888586
SMAD9,170.31296264313755
ARD1A,170.31036741807162
MRPL2,170.23702987903516
STX6,170.2112944597722
KRTHA4,170.1113130613744
RRAS,170.08685289526997
CARD8,170.0665997289803
SLC22A17,170.063873418269
LMNA,170.04468941371766
WASL,170.01319262968497
FAM84B,169.9940017909219
POLR2B,169.95390051767913
PKNOX2,169.73478890727398
IL10,169.6060242900212
ANK2,169.53407663052695
CSTF2,169.46337503024867
DUSP26,169.3787824262963
B4GALNT4,169.37784238207868
PPAP2B,169.35003789946342
KIF21B,169.2419894357173
SPFH1,169.2354159655308
RHOH,169.13229811855206
CSDE1,169.08241629406206
SMPD2,169.00369696690555
CA12,168.91664774591672
GAK,168.84809885049555
ACOT9,168.7652323513631
ZNF696,168.73682213920958
MPP7,168.53225033681946
GUCA1C,168.3714818362294
GPAA1,168.35316862962745
RALGDS,168.3207489653513
C9orf103,168.25462247330196
DOT1L,168.251532215827
SEPN1,168.16202336318923
L2HGDH,168.10204972932763
C6orf85,168.1005014187091
DCXR,168.02013038924434
KLC4,167.9610024346057
CLIC6,167.93899808739263
NUFIP1,167.89714102698366
CREB3L2,167.85898313809554
SYPL1,167.81975740029077
GHSR,167.80264966136968
ZNF688,167.73484363652756
SALL1,167.69409668152878
CRYBB2,167.69297106599146
CCDC17,167.63807526485007
SCAMP3,167.5369476357223
FANCG,167.5090761588478
IHPK2,167.48744324927407
PCBD1,167.47614943175995
ADCY8,167.43637514580735
CACNB2,167.38361220813675
CLASP2,167.35222370301017
RPL19,167.33129964281767
EEF1A2,167.30743058701108
RABAC1,167.28228751406104
ZNF329,167.15018703325683
PCTK2,167.06416744438062
SEPX1,167.01853424621677
C8orf70,167.01227808342315
KIAA2010,166.99875441426857
SNTA1,166.77792243729695
NME7,166.76651919195427
QDPR,166.7571667879166
C12orf26,166.6237501523718
GDAP2,166.48891741194322
ZNF277,166.34594473868682
GGA1,166.2714646429523
PDZK1,166.26479716946403
PLGLB2,166.25735142517613
SACS,166.21982311354563
CCL26,166.20318941360338
MYO1B,166.16717579458032
HIP1,166.06115994627504
PDCD11,166.02879208815853
CCDC85B,165.94291700778427
SNF1LK,165.90874978863988
C3orf37,165.9002781849775
TEKT4,165.8641048072843
NAB2,165.85104375264893
GFPT2,165.84185809629702
DHDH,165.80501262221793
NEU3,165.80240599451764
TH,165.56017579772288
TOR1AIP1,165.48493220223742
PPP1R16A,165.45816746688087
ZNF143,165.2950202504601
DPP3,165.2562112034318
BCAT1,165.250248560383
FOXD2,165.21086915199024
ATG4B,165.1818509942617
TXNDC3,165.1686338319883
BAG4,165.1233613679134
RUNX1T1,165.11319472869778
TM2D1,165.0956700562053
APOC1,165.07685018183324
KIAA0692,165.05084531362456
MSH3,165.04957486965714
HTR4,165.04931315146152
RAB36,164.99568212613144
OGDH,164.98889914395124
LAMA1,164.9812003801778
IL1RAPL2,164.97397016218602
EXOSC7,164.90129208336361
PIWIL4,164.87855398208444
CTSZ,164.82901628038698
PAPD1,164.72573813248334
CAT,164.68568405003845
RBMS2,164.6717086031323
HMGN4,164.65428783099972
DPY19L1,164.57402049212183
GPS2,164.54337225602436
MTA2,164.44057018105633
SLC25A23,164.43748912511364
PRMT7,164.4254151314207
C19orf18,164.40246122388237
FMNL3,164.37268213114731
NXT2,164.30253824213548
C20orf116,164.28888333695159
HS3ST5,164.2797122245747
MAZ,164.23467698458114
DDX19B,164.20912333331347
LMTK2,164.20151971749715
SEPT6,164.15302874213646
ACTL7B,164.10690024362827
HAPLN2,163.9433761341566
LAMA3,163.90524391123446
LRRC8C,163.89574193973436
MCCC1,163.89534562208974
HLA-DRB6,163.8901483354213
FCN1,163.88878445847834
UCKL1,163.86239328892185
CALB2,163.77871439086232
PIGH,163.77731830153454
TMEM44,163.7346769465757
ZNF674,163.64716007407702
HRH1,163.62737933646406
DNAJA4,163.57363207627435
PACS2,163.5465420826489
GAGE4,163.53757377494838
HEBP1,163.52784213810688
GLIS2,163.48000306054922
BRI3,163.448276699583
SLC7A5,163.44269810982814
DONSON,163.44027638196695
UBAP1,163.35654510850983
NUBPL,163.30744587190196
FBXO38,163.2084319000387
BMP4,163.15444965386268
WNT7B,163.04476090769256
MEOX2,163.04209761881867
DSP,162.9848929198889
ILVBL,162.97271690071906
CUTA,162.94475022008004
AK7,162.9297721650207
TBC1D19,162.92494527871668
DAP,162.91952158614194
ZNF224,162.83879860275187
TP53BP1,162.81777648592123
GABRA2,162.79865191606507
ANKRD43,162.78457529311558
C1orf182,162.781865758969
COPB,162.72088951399667
SHFM1,162.6995485266652
SCO1,162.40475814887225
ARF4,162.36936786081603
CEP170L,162.35735472741845
ISGF3G,162.3359932601253
ZNF619,162.24907248326195
COX5B,162.2380709508113
IL7R,162.2307449520792
TMSB10,162.19483939938573
FKBPL,162.1582896196523
OTOA,162.1226315122713
HSPA1B,162.06381593387113
FAM46B,162.06247196549526
RER1,161.9499355815287
ZNF358,161.8850257003312
MAT2A,161.86276286137792
NT5E,161.85396999974623
FUS,161.81369326502258
KIF2,161.79482593021885
PBK,161.75778916906208
SLC16A1,161.72137401865393
TAF12,161.71949006407863
SLTM,161.6972978478479
BIRC4,161.69658847109366
PTCH,161.68847572474698
KCNH1,161.6602026521935
C17orf79,161.63600510661786
KIAA0674,161.62241373603692
GFPT1,161.56951149286732
PCDH18,161.49929894602207
PKD1,161.48987853570242
C6orf190,161.47286275747967
C16orf28,161.47283104891775
PHLPP,161.47057321052884
ARL3,161.4552946783682
IFI6,161.43589337161532
RBM33,161.4033477083957
STAT2,161.39278410596987
HIST1H2AE,161.38256657205193
PHEX,161.287560130021
S100A5,161.27465205952512
HTR2B,161.26983575986833
CYGB,161.2534118151558
PROSC,161.21717506106324
ATXN7L2,161.1487567008744
RFNG,161.14494632951275
C20orf151,161.13990819945303
MS4A8B,161.1018160455016
ANKRD5,160.96462009001968
WFIKKN1,160.93537422046816
CWF19L1,160.9186388909769
SOS2,160.85831287862828
FMNL2,160.76679303977446
GPR126,160.71821201355596
ZCCHC14,160.63441434399593
SALL3,160.60335346987523
DENND1B,160.56089240135339
USP40,160.55151139600244
SNCB,160.53748507279712
GNL3,160.493809362643
CXorf2,160.47788356313242
HNRPA0,160.43367309471955
TXNDC10,160.43047935802068
SUPT16H,160.33546576817798
STAMBPL1,160.20263357212144
ANP32B,160.08982794657902
CPSF3L,160.06350774810312
SPRR2G,160.05232690821734
TEX261,160.01120752799167
SPAG16,160.00055707079346
PLCD4,159.97757300616058
DBNL,159.95986741391297
PROM2,159.95972641122
NPM3,159.95447889795545
RPL23A,159.94074138405747
HUS1,159.90977459390487
OR3A3,159.89616134784623
TMEM99,159.79349634915428
TMEM106C,159.78772303237946
HSPA8,159.651918408868
C6orf168,159.64204011487075
GBGT1,159.5992286966338
CAPN13,159.58532002223998
ZAP70,159.51565355180958
ACCN1,159.36646568147287
DDC,159.34040852645407
LY86,159.30027104934118
ZNF510,159.2697059618707
TRFP,159.18625936670912
MAK10,159.1580877332136
TMCC1,159.14468837139202
GPR88,159.0596467320536
TMEM10,159.02493755253568
BARD1,158.83907683083444
RBL2,158.815543496083
ZFHX4,158.79349728895613
PAK2,158.75590737820264
AP1S2,158.73220474317384
RPL36A,158.63823080380016
VGLL1,158.63290613140117
GRB2,158.62323068556333
DEGS2,158.55126856567398
CHI3L2,158.4888273164578
C1QTNF1,158.4750541764009
MAN2C1,158.36528486184204
ABHD3,158.35496541081497
